Unnamed: 0.1,Unnamed: 0,article_id,title,date,page,newspaper_id,newspaper_title,category,words,illustrated,edition,supplement,section,url,page_url,snippet,relevance,status,corrections,last_corrected,tags,comments,lists,text,pdf,images,placenames
46,488,100891589,A NIHILIST GHOST.,1886-10-23,3,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,1981,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article100891589,https://nla.gov.au/nla.news-page10541580,"So much has been said lately regarding the spirit world, and of warnings through supernatural agency, that I may be accused of writing on a worn-out subject. However, in",203.5559844970703,Empty,0,Empty,0,0,0,text/18861023-350-100891589.txt,Empty,Empty,"Sootland, New Year, Bearoh, Sootland, Si, oreaBed, Scotland"
47,503,100892633,AUSTRALIAN TALES AND ADVENTURES. NO. 22. THE TRIPLE GHOST.,1887-03-19,7,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,2748,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article100892633,https://nla.gov.au/nla.news-page10541774,"""What d'ye think, though, of a triple ghost?"" It was Jack Martin who put the question, as he leant over the fence of the home paddock",130.6413116455078,Empty,0,Empty,0,0,0,text/18870319-350-100892633.txt,Empty,Empty,"Australian, Adventures, England, Sydney, Oarmi, Scan, Lytton, Ricca, Bhore, Lincolnshire, Pillow, Jaok, Queensland, Yaruna, Brisbano, Brisbano, Brisbane"
48,510,100893247,BOYS' COLUMN. THE GHOST.,1887-06-18,2,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,577,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article100893247,https://nla.gov.au/nla.news-page10541893,"About the year 1850 I was on one of our English India ships bound from Boston to Calcutta. We arrived off the Cope of Good Hope with fair weather to that point, but",186.04977416992188,Empty,0,Empty,0,0,0,text/18870618-350-100893247.txt,Empty,Empty,"India, Boston, Calcutta, Captain, Captain, Captain"
49,515,100893426,ANOTHER FISHER'S GHOST.,1887-07-16,4,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,374,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article100893426,https://nla.gov.au/nla.news-page10541927,"On Tuesday last Mrs. H. Small, residing at Luddenham, about twelve miles from Penrith, reported to Sergeant Dove that her son, aged 19 years, on returning home at",202.54771423339844,Empty,0,Empty,0,0,0,text/18870716-350-100893426.txt,Empty,Empty,"Penrith, -and, Wednes, Penrith"
50,516,100893485,THE SPIRITS OF THE DEAD.,1887-07-16,4,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,409,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article100893485,https://nla.gov.au/nla.news-page10541927,"Sitting lonely in the silence, came the phantoms of the past, And o'er my heated fancy their shadows thickly cast,",1.9348198175430296,Empty,0,Empty,0,0,0,text/18870716-350-100893485.txt,Empty,Empty,'and
51,517,100893490,THE CLAREMONT GHOST.,1887-07-23,4,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,599,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article100893490,https://nla.gov.au/nla.news-page10541936,"On Saturday last in company with a friend I paid a visit to the spot where the wonderful,vision was seen last week by a young man named Small. The distance",202.787338256836,Empty,0,Empty,0,0,0,text/18870723-350-100893490.txt,Empty,Empty,-off
52,521,100893574,"THE CLAREMONT GHOST. INQUEST ON THE REMAINS, ADJOURNED TILL MONDAY NEXT. DOCTORS DISAGREE.",1887-08-06,6,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,4598,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article100893574,https://nla.gov.au/nla.news-page10541954,"The inquest on the remains found at Claremont, in the district of Penrith, alleged to be human remains, was commenced on Friday, July 22nd, at the Court House, Penrith, before Mr. J. K. Lethbridge,",105.18557739257812,Empty,45,2021-10-18T17:35:55Z,0,0,0,text/18870806-350-100893574.txt,Empty,Empty,"Penrith, Court House, Crown, Claremont, Dove, Penrith, Clarmont, Ludden, Littlefields, Claremont, Eugowra, Parkes, Clare, Luddenham, Penrith, Luddenham, Freeburn, Orange, Sydney, Sergt, Sydney, Penrith, Penrith, Sydney, Sydney, Health, Sydney, Luddenlicm, Professor"
53,548,100895671,MY UNCLE'S GHOST.,1888-06-02,7,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,2235,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article100895671,https://nla.gov.au/nla.news-page10542309,One rainy evening last weak I lounged into my uncle's bachelor apartments at the hotel for a talk and smoke. One of my uncle's hobbies was to be surrounded at all,202.76412963867188,Empty,0,Empty,0,0,0,text/18880602-350-100895671.txt,Empty,Empty,"Chicago, Chicago, Iknow, V"
54,550,100895707,A RUSSIAN GHOST STORY.,1888-06-09,8,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,1287,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article100895707,https://nla.gov.au/nla.news-page10542318,"When the Winter Palace was finished the empress appointed a day for taking possession of it; and the elite of the guards, and a corps which was composed entirely of",185.47618103027344,Empty,0,Empty,0,0,0,text/18880609-350-100895707.txt,Empty,Empty,"Russian, Ho, Heaven, Patliar"
55,561,101004140,GOOD STORIES. THE MYSTERIOUS LETTER. A WELL AUTHENTICATED GHOST STORY.,1888-11-10,2,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,714,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article101004140,https://nla.gov.au/nla.news-page10726692,"A party of travellers on an Intercolonial steamship were telling ghost stories? The Rev. Mr. Cryder of the Church of England was of theparty. He listened, but did not",123.12179565429688,Empty,0,Empty,0,0,0,text/18881110-350-101004140.txt,Empty,Empty,"London, England, London, London, Providence, London"
56,591,101006286,NOVELIST. THE GHOST OF OAK CRAG.,1889-07-06,7,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,4274,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article101006286,https://nla.gov.au/nla.news-page10727005,"The old Meadows house. Everyone in Lennox knew where it was. For years only part of it was occupied. The building stood upon what was called ""Oak",158.36643981933594,Empty,0,Empty,0,0,0,text/18890706-350-101006286.txt,Empty,Empty,"Lennox, Europe, Westerly, Westerly, Em, Westerly, Westerly, Westerly, Emma, Em, Westerly, Em, Westerly, Etnina, Westerly, Westerly, Em, Em, Westerly, Westerly, Westerly, Westerly, Westerly, Em, Westerly, Em, Em, Westerly, Westerly, Westerley, Westerly"
57,592,101006354,HOVELIST. THE GHOST OF OAK CRAG.  (CONCLUDED.),1889-07-13,7,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,2778,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article101006354,https://nla.gov.au/nla.news-page10727017,"For a moment she thought it acme wandering vagabond who had sought shelter there. Then she caught sight of a hand, white and shapely, hanging",148.41983032226562,Empty,0,Empty,0,0,0,text/18890713-350-101006354.txt,Empty,Empty,"Iftoveltet, Em, -and, .arnest, Major, Oalifornia"
58,602,101007004,A HEADLESS GHOST. AN ENGLISH FARMER'S CRUEL REVENGE ON HIS FALSE LADY LOVE.,1889-09-28,10,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,629,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article101007004,https://nla.gov.au/nla.news-page10727148,"About thirty miles south of London, in one of the prettiest parts of England, is a village called Shalford. Adjoining it is a large common, or public pasture. There are",105.79666137695312,Empty,0,Empty,0,0,0,text/18890928-350-101007004.txt,Empty,Empty,"London, Somers, Iront"
59,635,101010341,"MURDER OF A CHINAMAN. THE CLAREMONT GHOST ""HERO"" IN TROUBLE. SPLENDID WORK OF OUR GALLANT SERGEANT. HE WORKS THE WHOLE MATTER UP AFTER 5 YEARS.",1890-12-13,7,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,994,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article101010341,https://nla.gov.au/nla.news-page10727801,"Alfred Jackson, about 28 years of age, was charged at the Police Court, Orange, on Wednesday, with murdering a Chinaman named. Ah Sue on the 30th November, 1885.",66.81997680664062,Empty,5,2022-09-12T03:01:48Z,0,0,0,text/18901213-350-101010341.txt,Empty,Empty,"Murder, Chinaman, Orange, Chinaman, Bathurst, Penrith, Sergt, Penrith, Sergt, Orange, Chinamen, Chinamen, Chinaman, Orange, Chinaman, Chinaman, Chinaman, Orange"
60,674,101079126,"""LADY LUKESTAN,"" A GHOST STORY, (A NEW WHITER.)",1892-12-31,2,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,3926,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article101079126,https://nla.gov.au/nla.news-page10721349,"Coeval with the existence of mahkind has existed the belief in ghosts. Like other cults, it has its ups and down; its periods of exaltations and of persecution.",138.11911010742188,Empty,0,Empty,0,0,0,text/18921231-350-101079126.txt,Empty,Empty,"Superstition, Lukestan, Marlebone, Mies Ardilaun, Anglican, Lukestan, North, Lowton, Miss, Ardilaun, Charly, Arthur, Crockford, Sl, Parker, Yorkshire, Chilworth"
61,676,101079165,"""LADY LUKESTAN,"" A GHOST STORY, (A NEW WRITER.) (CONCLUDED.)",1893-01-07,2,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,3873,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article101079165,https://nla.gov.au/nla.news-page10721357,"""There was no clerk,"" she replied' ""there was no one in church but the clergyman, Parker, and ourselves."" From Berkeley Square I hurried to the",129.94662475585938,Empty,0,Empty,0,0,0,text/18930107-350-101079165.txt,Empty,Empty,"Parker, Temple, Cyprian, Temple, Cyprian Martyn, Miss, Lukestan, Miss Ardilaun, Cyprian, Dorsetshire, Lukestan, Lukestan, Lukestan, Lukestan, Lukestan, Lukestan, Cyprian Martyn, Parker, Cyprian, Lukestan, Cyprian"
62,677,101079204,"THE TRAINER'S GHOST, A GHOST STORY, (A NEW WRITER.)",1893-01-14,2,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,3243,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article101079204,https://nla.gov.au/nla.news-page10721365,"The ""Cat and Compass"" was shut in for the night. The front of the house was dark and silent, for it was long past closing time, but from one of the rear ground-floor",193.3365173339844,Empty,0,Empty,0,0,0,text/18930114-350-101079204.txt,Empty,Empty,"Scotch, Hawfrbnrst, Malton, Ghoul, Coupon, Berkley, Captain, Malton, Captain, Captain, Malton, Malton, Ghoul, Ther6, Downey, Captain, Captain, White, Jevons, Bill, York"
63,679,101079258,"TRAINER'S GHOST, A GHOST STORY. (A NEW WRITER.) (CONCLUDED.)",1893-01-21,7,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,2785,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article101079258,https://nla.gov.au/nla.news-page10721378,"[?] wanted fifteen minutes to midnight. [?]e, the night was as black as your [?]at: [?]vestage of a moon, not a single star to the uniform darkness of the sky.",191.44012451171875,Empty,0,Empty,0,0,0,text/18930121-350-101079258.txt,Empty,Empty,"American, Slimmy, Captain, Tfcen, Bnorting"
64,681,101079283,"THE GHOST IN THE CHAIR, A GHOST STORY, (A NEW WRITER.) (COMPLETE.)",1893-01-28,2,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,4400,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article101079283,https://nla.gov.au/nla.news-page10721381,"This story requires explanation. The explanation will never be given, because no one of the theories of cerebral pressure, spectral illusion, or hypnotic influence, by",168.9831085205078,Empty,0,Empty,0,0,0,text/18930128-350-101079283.txt,Empty,Empty,"Limited, Bilence, Yorkio, J, Yorke, Paris, Btreet, Yorke, Fielen, Yorke, Buffer"
65,684,101079372,"""IN THE SEANCE ROOM."" A GHOST STORY.  (A NEW WRITER.) (CONCLUDED.)",1893-02-11,7,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,3334,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article101079372,https://nla.gov.au/nla.news-page10721404,"He glanced hastily through them as he went downstairs. ""Falconer and I have been there all the afternoon,"" he explained as they drove off.",116.52310180664062,Empty,1,2022-05-17T11:40:45Z,1,0,1,text/18930211-350-101079372.txt,Empty,Empty,"London, Valentine, Burke, Endor, Falconer, Husband, Elma, .and, Bright, New South Wales, New South Wales"
66,685,101079412,"THE MISSING MODEL. A GHOST STORY,  (A NEW WRITER.)",1893-02-18,2,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,3811,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article101079412,https://nla.gov.au/nla.news-page10721407,"""A Plague on all marrying and giving in marriage, say I."" Gordon Mayne flung aside the sheaf of brushes he had been washing and began to",130.3391876220703,Empty,0,Empty,0,0,0,text/18930218-350-101079412.txt,Empty,Empty,"Faucit, Olympus, London, Rome, Jauuary, Paris Well, Btudio, Deverill, St., Pelagia, Engaged, Faucit, Athens, British, Without, St., Home, Faucit, London, Long, toMcOandlish, Australian, Ausfcralian, Mayne"
67,688,101079477,"A GHOST'S REVENGE. A GHOST STORY,  (A NEW WRITER.)",1893-03-04,6,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,1873,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article101079477,https://nla.gov.au/nla.news-page10721427,"It was a dismal evening. Heavy clouds covered the sky The air was full of dampness, which hung like a veil over the flat marshy district through which the London",191.69577026367188,Empty,0,Empty,0,0,0,text/18930304-350-101079477.txt,Empty,Empty,"Mallowby, Mallowby, Scotland, Mallowby, Gerald, Irish, Granville, Gerald, Mallowby, Granville, Sounds, Gerald, Gerald"
68,689,101079537,A GHOST'S REVENGE. A GHOST STORY.  (A NEW WRITER.) (CONCLUDED.),1893-03-11,7,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,6460,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article101079537,https://nla.gov.au/nla.news-page10721436,"It was a painful task, In vain Forster tried to close the black lustre eyes, fixed in a wide stare of indescribable horror. The tense features would not relax. Never",183.25662231445312,Empty,0,Empty,0,0,0,text/18930311-350-101079537.txt,Empty,Empty,"New Year, Deverel, J, God, Honduras, Gerald, South, Europe, English, San, Chatn, Italian, Hunt, Cream, Turton, London, Ravens, Devorel, Strand, Gerald, Ravenshill Hall, Mallowby, Italy, England, New Year, Gerald, Mallowby, Jaok, Gerald, Mallowby, London, Bingle, Gerald, New Year, Gerald, Cumberland, Mallowby, Oireland, Gerald, Gordan, _The, Ourtis, Gerald"
69,804,101310507,LAYING A GHOST AT JERUSALEM. (BY PAUL TWYFORD.),1898-12-24,8,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,3439,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article101310507,https://nla.gov.au/nla.news-page10722936,"""Speak! Speak! thou fearful guest! Who with thy hollow breast,... Comes to daunt me!"" —LONGFELLOW.",138.12969970703125,Empty,0,Empty,0,0,0,text/18981224-350-101310507.txt,Empty,Empty,"Jerioho, Scriptnre, Oamberland, England, Jericho, Nun, Jerusalem, Jordan, South Creek, Jerusalem, French, Windsor, Sydnpy, Windsor, Bach, Ashing, South, Btorm, Btorm, Jerusalem, Thon, Riverstone, Bland, Australian, Profesaor, Professor"
70,818,101313578,THE MONK'S ROOM. A GHOST STORY.,1899-12-23,2 S,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,2757,N,Empty,CHRISTMAS SUPPLEMENT TO THE NEPEAN TIMES,Empty,https://nla.gov.au/nla.news-article101313578,https://nla.gov.au/nla.news-page10723359,"When I was about 18 years of age I had the good fortune to see a ghost. Now, some people may not call it good fortune to have their hair stand up straight in the",158.41180419921875,Empty,0,Empty,0,0,0,text/18991223-350-101313578.txt,Empty,Empty,"Vesuvius, London, London, Brighton, London, Brighton, Eastbourne, Brighton, Hulloa, Warwickshire, Warwickshire, Oastle, Ipgend, Bay, Vicar, Vicar, Sir, Binoe"
71,820,101349911,LOCAL GHOST STORIES FROM LABBY DRAPER'S DIARY.,1900-03-10,2,350,"Nepean Times (Penrith, NSW : 1882 - 1962)",Article,2570,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article101349911,https://nla.gov.au/nla.news-page10733679,"Throughout the county of Cumberland d[?]ring our earlier history ghost 'yarns' were common talk. Old [?] delighted to tell them, believing they were true. Thus 'new chums' and children",148.51498413085938,Empty,2,2021-01-03T09:43:00Z,0,0,1,text/19000310-350-101349911.txt,Empty,Empty,"Japonica, Cumberland, Cumberland, Shakespeare, Hamlet, Leary, Sydney, Eastern Creek, St Marys, Penrlth, St Marys, Penrith, Gilby, Irish, St Marys, Rope, Smith, Western, Mamre, Great"
72,828,101423747,OUR CHRISTMAS GHOSTS.,1892-12-23,1,463,The Burrowa News (NSW : 1874 - 1951),Article,1493,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article101423747,https://nla.gov.au/nla.news-page10934502,"WHO does not regret that young Mamillius never told that story of sprites and goblins"" which his mother Hermione was so anxious to hear?",12.08171272277832,Empty,0,Empty,0,0,0,text/18921223-463-101423747.txt,Empty,Empty,"â–ºand, Oambuscan, Coleridge, Grease, Window, Providence, Uie, Romans, Hope, Cross"
73,837,101426140,"A GHOST THAT DID NOT ""FIZZ.""",1892-01-29,1,463,The Burrowa News (NSW : 1874 - 1951),Article,267,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article101426140,https://nla.gov.au/nla.news-page10934315,"THE London Spectator publishes a letter I from ""A Galloway Man,"" who tells the following story:—A little knot of townsmen were wont to prolong their",158.3701629638672,Empty,0,Empty,0,0,0,text/18920129-463-101426140.txt,Empty,Empty,"London, Scotland"
74,838,101426534,MORE GHOST STORIES. DISCOVERY OF A NEW TESTAMENT MANUSCRIPT.,1890-03-14,4,463,The Burrowa News (NSW : 1874 - 1951),Article,2053,N,Empty,Empty,Empty,https://nla.gov.au/nla.news-article101426534,https://nla.gov.au/nla.news-page10933953,"IN the current volume of the ""Proceedings of the Society of Psychical Research,"" Mr. Myers gives us another assortment of particularly weird and THE Record has the following:—""We have reason to believe that a discovery of equal importance to New Testament scholars with that which gave Codex",129.93785095214844,Empty,0,Empty,0,0,0,text/18900314-463-101426534.txt,Empty,Empty,"Hades, Greek, Hades, Borne, New, Bryennioa, Nicomedia, Home, Turkish, Barnabas, Palestinian, Westoott"
